"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"14","1005.6","1015.6","1007.5","2018-03-14 00:01","1004.1","2018-03-14 15:58","21.8","26.8","2018-03-14 11:07","17.0","2018-03-14 03:41","13.8","62","37","2018-03-14 12:10","0.6","340","5.4","300","2018-03-14 11:21","0.0","0.0","0.0","","0.0","","1.9","16.0","12.74","10.3","2.7","5","2018-03-14 12:00","8.1"
"15","1004.2","1014.2","1005.7","2018-03-15 21:56","1002.2","2018-03-15 15:36","21.4","27.7","2018-03-15 13:46","17.7","2018-03-15 05:36","17.1","78","49","2018-03-15 11:06","0.7","110","7.1","360","2018-03-15 17:06","20.5","7.8","2.0","2018-03-15 21:50","6.5","2018-03-15 18:41","0.9","7.6","9.29","9.0","-0.4","5","2018-03-15 14:00","9.3"
"16","1004.7","1014.7","1007.1","2018-03-16 22:43","1001.8","2018-03-16 02:51","21.9","27.5","2018-03-16 13:02","18.5","2018-03-16 06:31","18.6","83","61","2018-03-16 12:17","1.5","350","9.5","10","2018-03-16 14:36","T","0.7","T","2018-03-16 00:01","T","2018-03-16 00:01","8.1","67.8","20.21","11.5","3.2","7","2018-03-16 13:00","5.6"
"17","1007.2","1017.2","1008.7","2018-03-17 07:36","1005.0","2018-03-17 15:35","21.4","26.7","2018-03-17 13:33","18.0","2018-03-17 05:46","17.2","78","61","2018-03-17 12:27","1.4","330","6.9","340","2018-03-17 14:45","0.0","0.0","0.0","","0.0","","8.8","73.6","21.43","10.3","3.2","7","2018-03-17 13:00","3.8"
"18","1005.9","1015.9","1007.9","2018-03-18 00:01","1004.4","2018-03-18 14:28","21.7","27.2","2018-03-18 13:28","18.1","2018-03-18 05:49","18.3","82","62","2018-03-18 11:55","0.8","340","7.0","350","2018-03-18 13:41","0.0","0.0","0.0","","0.0","","8.7","72.6","19.44","10.0","2.6","6","2018-03-18 12:00","1.4"
"19","1002.3","1012.2","1005.1","2018-03-19 00:04","998.7","2018-03-19 15:04","23.5","29.2","2018-03-19 12:14","18.0","2018-03-19 05:52","18.5","75","55","2018-03-19 12:44","1.1","210","6.8","190","2018-03-19 10:42","T","0.5","T","2018-03-19 19:07","T","2018-03-19 19:07","6.7","55.8","18.34","10.0","-3.4","6","2018-03-19 12:00","5.4"
"20","1001.7","1011.7","1004.8","2018-03-20 23:08","999.8","2018-03-20 03:31","21.0","24.5","2018-03-20 12:43","17.1","2018-03-20 22:36","18.0","83","68","2018-03-20 14:46","1.6","360","10.9","340","2018-03-20 09:55","7.0","3.2","3.0","2018-03-20 08:54","5.0","2018-03-20 08:25","1.4","11.6","9.01","10.5","-2.2","7","2018-03-20 12:00","8.0"
"21","1005.4","1015.5","1007.3","2018-03-21 11:30","1004.0","2018-03-21 15:20","17.0","20.9","2018-03-21 14:23","14.2","2018-03-21 23:28","10.5","66","51","2018-03-21 21:44","2.7","10","10.6","350","2018-03-21 14:45","0.0","0.0","0.0","","0.0","","5.4","44.8","17.19","15.3","1.6","7","2018-03-21 14:00","5.3"
"22","1005.7","1015.9","1007.4","2018-03-22 22:56","1003.8","2018-03-22 14:23","17.5","24.3","2018-03-22 14:36","12.4","2018-03-22 04:52","8.3","56","39","2018-03-22 11:02","1.3","10","7.7","340","2018-03-22 15:29","0.0","0.0","0.0","","0.0","","8.4","69.5","23.17","13.3","4.0","8","2018-03-22 13:00","2.5"
"23","1008.3","1018.4","1009.8","2018-03-23 22:45","1006.9","2018-03-23 16:18","19.4","26.4","2018-03-23 13:12","13.2","2018-03-23 05:03","8.2","53","21","2018-03-23 13:37","1.3","10","9.6","330","2018-03-23 16:56","0.0","0.0","0.0","","0.0","","11.0","90.9","25.46","13.5","5.7","8","2018-03-23 13:00","0.0"
"24","1009.6","1019.7","1011.8","2018-03-24 09:16","1007.4","2018-03-24 14:51","19.6","27.0","2018-03-24 12:26","13.6","2018-03-24 05:15","10.8","59","27","2018-03-24 12:24","0.8","340","8.1","360","2018-03-24 15:38","0.0","0.0","0.0","","0.0","","10.8","89.0","24.50","12.0","4.3","7","2018-03-24 12:00","1.9"
"25","1009.2","1019.3","1011.2","2018-03-25 08:27","1007.3","2018-03-25 15:33","21.2","27.2","2018-03-25 14:53","15.9","2018-03-25 04:23","12.9","61","33","2018-03-25 14:13","0.8","220","6.8","260","2018-03-25 16:02","0.0","0.0","0.0","","0.0","","8.9","73.2","21.56","11.3","4.1","6","2018-03-25 12:00","3.8"
"26","1007.8","1017.8","1009.8","2018-03-26 09:37","1005.9","2018-03-26 15:28","21.2","26.7","2018-03-26 11:45","16.8","2018-03-26 05:53","15.8","72","54","2018-03-26 12:00","1.1","350","8.9","10","2018-03-26 15:41","0.0","0.0","0.0","","0.0","","8.3","68.1","19.40","10.3","4.1","7","2018-03-26 12:00","1.3"
"27","1005.5","1015.5","1007.4","2018-03-27 08:27","1003.4","2018-03-27 15:08","21.3","26.9","2018-03-27 13:39","16.9","2018-03-27 05:59","16.3","74","58","2018-03-27 10:40","1.3","350","8.9","20","2018-03-27 15:44","0.0","0.0","0.0","","0.0","","9.1","74.6","22.48","10.0","3.7","8","2018-03-27 13:00","2.3"
"28","1003.9","1013.9","1005.9","2018-03-28 08:12","1001.9","2018-03-28 15:49","22.2","28.3","2018-03-28 13:46","16.8","2018-03-28 04:35","17.6","76","55","2018-03-28 15:17","1.1","350","7.5","360","2018-03-28 12:59","0.0","0.0","0.0","","0.0","","10.8","88.3","24.72","10.8","4.9","9","2018-03-28 12:00","0.9"
"29","1003.7","1013.6","1005.2","2018-03-29 10:13","1002.1","2018-03-29 15:45","22.9","28.0","2018-03-29 13:07","18.5","2018-03-29 04:51","18.5","77","56","2018-03-29 14:44","0.8","340","5.9","350","2018-03-29 15:21","0.0","0.0","0.0","","0.0","","7.0","57.1","19.42","9.3","2.6","6","2018-03-29 13:00","3.8"
"30","1003.6","1013.5","1005.6","2018-03-30 08:44","1001.8","2018-03-30 15:36","23.7","29.5","2018-03-30 13:05","18.4","2018-03-30 05:06","17.0","68","46","2018-03-30 14:42","1.0","350","7.0","360","2018-03-30 13:28","0.0","0.0","0.0","","0.0","","9.9","80.6","22.07","12.1","5.8","6","2018-03-30 14:00","1.4"
"31","1003.0","1012.9","1005.1","2018-03-31 08:14","1000.7","2018-03-31 15:32","24.1","29.5","2018-03-31 14:14","19.7","2018-03-31 05:29","17.8","69","47","2018-03-31 14:13","0.9","330","6.9","360","2018-03-31 14:45","0.0","0.0","0.0","","0.0","","6.6","53.7","19.86","11.9","4.1","7","2018-03-31 13:00","4.4"
