"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"11","1013.8","1024.1","1015.5","2017-02-11 10:24","1011.9","2017-02-11 02:19","14.0","19.1","2017-02-11 14:35","11.9","2017-02-11 06:03","4.9","54","43","2017-02-11 14:34","2.0","10","7.6","360","2017-02-11 17:47","0.0","0.0","0.0","","0.0","","2.8","25.0","10.68","14.6","1.6","4","2017-02-11 14:00","8.6"
"12","1014.8","1025.1","1016.5","2017-02-12 09:05","1012.7","2017-02-12 14:59","15.7","21.6","2017-02-12 13:02","10.4","2017-02-12 05:51","7.5","59","44","2017-02-12 12:50","1.0","350","6.2","350","2017-02-12 17:08","0.0","0.0","0.0","","0.0","","2.4","21.4","12.28","15.6","2.3","4","2017-02-12 13:00","7.3"
"13","1015.7","1026.0","1017.5","2017-02-13 22:39","1013.9","2017-02-13 15:05","17.6","24.9","2017-02-13 13:24","11.8","2017-02-13 06:19","10.0","62","41","2017-02-13 12:41","0.9","340","6.3","330","2017-02-13 15:43","0.0","0.0","0.0","","0.0","","9.9","88.1","19.06","14.6","2.7","6","2017-02-13 13:00","2.4"
"14","1017.2","1027.5","1019.1","2017-02-14 08:12","1015.5","2017-02-14 15:53","18.2","25.3","2017-02-14 12:29","12.2","2017-02-14 06:31","10.4","63","39","2017-02-14 12:10","1.0","340","7.5","350","2017-02-14 13:41","0.0","0.0","0.0","","0.0","","9.4","83.5","19.33","13.8","3.6","5","2017-02-14 13:00","3.5"
"15","1015.6","1025.8","1017.9","2017-02-15 08:14","1013.6","2017-02-15 15:41","17.4","24.9","2017-02-15 13:04","12.7","2017-02-15 06:29","11.7","71","42","2017-02-15 13:29","1.0","320","6.8","320","2017-02-15 14:04","0.0","0.0","0.0","","0.0","","9.7","86.0","19.46","12.9","2.4","5","2017-02-15 13:00","2.3"
"16","1011.7","1021.9","1013.9","2017-02-16 00:01","1009.2","2017-02-16 15:00","18.8","26.8","2017-02-16 13:14","13.1","2017-02-16 04:46","11.3","65","38","2017-02-16 14:01","0.7","230","5.5","230","2017-02-16 13:50","0.0","0.0","0.0","","0.0","","9.6","85.0","19.62","12.9","3.2","5","2017-02-16 13:00","3.4"
"17","1011.1","1021.2","1013.0","2017-02-17 08:32","1009.1","2017-02-17 15:40","20.3","28.2","2017-02-17 12:56","13.9","2017-02-17 06:12","12.3","62","37","2017-02-17 12:54","0.9","140","6.4","350","2017-02-17 14:21","0.0","0.0","0.0","","0.0","","9.6","84.8","19.58","12.8","3.6","6","2017-02-17 12:00","2.0"
"18","1011.0","1021.1","1013.1","2017-02-18 08:26","1008.6","2017-02-18 14:37","19.8","25.8","2017-02-18 12:36","16.6","2017-02-18 23:58","14.8","74","56","2017-02-18 12:16","1.7","340","7.8","360","2017-02-18 16:35","0.0","0.0","0.0","","0.0","","9.8","86.4","19.78","9.3","3.2","6","2017-02-18 13:00","0.0"
"19","1007.4","1017.5","1010.7","2017-02-19 00:29","1004.4","2017-02-19 15:07","19.9","27.9","2017-02-19 14:43","14.6","2017-02-19 06:38","14.8","74","49","2017-02-19 13:49","0.8","140","5.6","330","2017-02-19 15:30","T","0.3","T","2017-02-19 22:55","T","2017-02-19 22:55","9.7","85.4","19.56","8.0","-1.5","6","2017-02-19 13:00","1.8"
"20","1004.9","1014.8","1006.8","2017-02-20 21:30","1003.2","2017-02-20 14:10","22.7","29.8","2017-02-20 13:08","16.9","2017-02-20 06:43","16.6","70","52","2017-02-20 13:22","0.9","350","6.4","340","2017-02-20 13:24","1.9","0.8","1.0","2017-02-20 07:41","1.0","2017-02-20 07:41","7.0","61.5","17.26","11.3","3.7","5","2017-02-20 12:00","6.4"
"21","1007.0","1017.0","1009.0","2017-02-21 07:45","1004.9","2017-02-21 15:40","22.1","28.1","2017-02-21 12:21","18.7","2017-02-21 23:53","16.5","72","51","2017-02-21 12:12","1.5","350","7.4","350","2017-02-21 14:17","0.0","0.0","0.0","","0.0","","8.5","74.5","19.79","10.5","-2.0","6","2017-02-21 13:00","5.4"
"22","1005.6","1015.6","1007.8","2017-02-22 06:01","1002.6","2017-02-22 16:48","20.8","25.3","2017-02-22 09:32","17.9","2017-02-22 06:04","18.4","86","66","2017-02-22 09:40","0.8","40","8.7","20","2017-02-22 12:24","8.0","5.1","2.5","2017-02-22 14:42","5.5","2017-02-22 13:54","1.0","8.8","7.55","10.9","-2.7","3","2017-02-22 13:00","9.3"
"23","1006.3","1016.4","1009.5","2017-02-23 22:39","1004.4","2017-02-23 14:10","19.7","27.1","2017-02-23 11:05","14.2","2017-02-23 22:03","16.3","81","66","2017-02-23 13:45","2.1","350","10.7","330","2017-02-23 15:30","0.0","0.0","0.0","","0.0","","3.4","29.7","13.78","10.3","2.5","5","2017-02-23 12:00","8.5"
"24","1010.3","1020.6","1012.1","2017-02-24 10:57","1008.2","2017-02-24 05:12","13.9","15.5","2017-02-24 10:29","12.0","2017-02-24 19:04","10.6","81","73","2017-02-24 08:35","2.1","360","10.1","360","2017-02-24 11:04","2.4","4.5","1.2","2017-02-24 23:20","1.5","2017-02-24 23:18","0.0","0.0","1.10","13.3","-0.6","1","2017-02-24 13:00","10.0"
"25","1008.6","1018.9","1010.8","2017-02-25 00:27","1006.5","2017-02-25 14:54","14.4","15.9","2017-02-25 12:07","13.0","2017-02-25 00:01","12.0","86","80","2017-02-25 17:33","1.8","10","8.5","10","2017-02-25 07:09","1.0","3.1","0.5","2017-02-25 00:30","0.5","2017-02-25 00:30","0.0","0.0","1.87","10.3","-0.2","1","2017-02-25 15:00","10.0"
"26","1009.5","1019.8","1011.6","2017-02-26 09:07","1007.5","2017-02-26 02:25","14.6","18.4","2017-02-26 13:53","13.1","2017-02-26 07:19","11.0","79","67","2017-02-26 13:49","2.5","360","11.0","350","2017-02-26 14:05","7.5","2.1","4.0","2017-02-26 05:32","5.5","2017-02-26 04:52","3.9","33.9","13.14","15.3","-2.0","5","2017-02-26 14:00","6.0"
"27","1010.5","1020.7","1012.0","2017-02-27 10:44","1009.1","2017-02-27 03:36","16.2","19.8","2017-02-27 14:08","14.1","2017-02-27 00:01","10.8","71","60","2017-02-27 14:01","1.2","340","7.4","360","2017-02-27 17:25","T","0.2","T","2017-02-27 05:35","T","2017-02-27 05:35","0.0","0.0","5.95","12.0","1.0","3","2017-02-27 13:00","9.8"
"28","1009.2","1019.3","1011.4","2017-02-28 07:15","1006.2","2017-02-28 16:10","17.9","23.4","2017-02-28 11:53","13.8","2017-02-28 00:31","12.6","72","57","2017-02-28 11:51","1.2","350","6.6","360","2017-02-28 12:11","0.0","0.0","0.0","","0.0","","5.8","50.2","17.69","9.8","-0.6","6","2017-02-28 13:00","8.3"
