"ObsTime","StnPres","SeaPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","Td dew point","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp","PrecpHour","PrecpMax10","PrecpMax10Time","PrecpHrMax","PrecpHrMaxTime","SunShine","SunShineRate","GloblRad","VisbMean","EvapA","UVI Max","UVI Max Time","Cloud Amount"
"11","1003.6","1013.7","1005.5","2019-03-11 10:18","1001.9","2019-03-11 05:02","18.3","21.3","2019-03-11 12:24","16.0","2019-03-11 07:27","14.8","81","67","2019-03-11 15:41","0.8","330","5.7","340","2019-03-11 13:46","1.0","3.1","0.5","2019-03-11 02:15","0.5","2019-03-11 02:15","0.1","0.8","5.20","11.9","0.4","4","2019-03-11 13:00","9.9"
"12","1005.5","1015.5","1007.8","2019-03-12 23:32","1004.1","2019-03-12 03:31","20.7","26.8","2019-03-12 12:09","15.7","2019-03-12 03:36","14.1","68","46","2019-03-12 14:58","0.9","340","7.7","350","2019-03-12 14:45","0.0","0.0","0.0","2019-03-12 00:00","0.0","2019-03-12 00:00","9.7","81.9","21.65","12.3","2.2","8","2019-03-12 12:00","3.8"
"13","1008.1","1018.1","1009.8","2019-03-13 23:39","1006.7","2019-03-13 14:00","21.9","27.9","2019-03-13 12:21","18.1","2019-03-13 06:31","15.0","66","45","2019-03-13 16:28","0.7","330","5.7","350","2019-03-13 14:12","0.0","0.0","0.0","2019-03-13 00:00","0.0","2019-03-13 00:00","6.4","53.9","17.29","10.0","3.9","6","2019-03-13 12:00","4.8"
"14","1008.8","1018.9","1011.1","2019-03-14 09:29","1006.6","2019-03-14 15:25","21.2","27.4","2019-03-14 13:52","17.3","2019-03-14 03:21","15.8","72","54","2019-03-14 13:20","1.3","350","8.0","290","2019-03-14 20:55","0.0","0.0","0.0","2019-03-14 00:00","0.0","2019-03-14 00:00","6.0","50.5","17.51","10.0","-2.5","6","2019-03-14 13:00","7.7"
"15","1009.4","1019.6","1011.4","2019-03-15 08:47","1007.6","2019-03-15 15:57","18.4","21.1","2019-03-15 10:40","16.3","2019-03-15 05:43","12.5","70","45","2019-03-15 21:39","2.0","10","10.3","360","2019-03-15 04:00","1.5","1.5","1.0","2019-03-15 04:29","1.0","2019-03-15 04:29","0.2","1.7","6.30","12.4","0.5","5","2019-03-15 11:00","9.7"
"16","1008.5","1018.6","1010.1","2019-03-16 23:06","1006.7","2019-03-16 14:32","20.9","25.1","2019-03-16 12:47","17.3","2019-03-16 00:15","14.7","68","57","2019-03-16 01:34","0.7","190","5.4","240","2019-03-16 13:16","T","0.3","T","2019-03-16 20:15","T","2019-03-16 20:15","0.1","0.8","7.56","9.5","-4.6","4","2019-03-16 13:00","9.9"
"17","1008.8","1018.9","1011.0","2019-03-17 09:20","1006.7","2019-03-17 15:03","21.2","24.9","2019-03-17 14:30","19.0","2019-03-17 23:43","16.3","74","56","2019-03-17 14:23","1.0","350","6.6","350","2019-03-17 17:41","0.0","0.0","0.0","2019-03-17 00:00","0.0","2019-03-17 00:00","0.9","7.5","9.53","10.5","1.6","4","2019-03-17 14:00","7.9"
"18","1006.7","1016.7","1008.7","2019-03-18 08:23","1004.2","2019-03-18 15:12","21.6","28.1","2019-03-18 14:26","18.1","2019-03-18 04:40","17.9","80","58","2019-03-18 14:19","0.6","200","8.2","340","2019-03-18 15:37","0.0","0.0","0.0","2019-03-18 00:00","0.0","2019-03-18 00:00","2.0","16.7","11.18","7.6","1.4","5","2019-03-18 14:00","7.2"
"19","1005.0","1014.9","1007.4","2019-03-19 09:14","1002.8","2019-03-19 14:36","23.5","30.0","2019-03-19 14:30","18.5","2019-03-19 06:23","18.4","74","51","2019-03-19 12:19","0.8","330","6.6","240","2019-03-19 14:40","0.0","0.0","0.0","2019-03-19 00:00","0.0","2019-03-19 00:00","10.2","84.9","21.81","9.5","4.5","8","2019-03-19 12:00","0.9"
"20","1003.4","1013.3","1005.8","2019-03-20 09:04","1000.7","2019-03-20 15:40","24.7","29.2","2019-03-20 13:12","20.0","2019-03-20 05:39","20.5","78","62","2019-03-20 15:56","1.3","190","7.7","160","2019-03-20 11:44","0.0","0.0","0.0","2019-03-20 00:00","0.0","2019-03-20 00:00","6.9","57.3","17.73","8.1","1.2","6","2019-03-20 12:00","5.4"
"21","1001.9","1011.7","1003.6","2019-03-21 00:03","999.6","2019-03-21 15:36","25.9","32.3","2019-03-21 15:03","21.0","2019-03-21 06:05","20.7","75","39","2019-03-21 15:50","1.7","170","8.0","150","2019-03-21 11:02","0.0","0.0","0.0","2019-03-21 00:00","0.0","2019-03-21 00:00","10.6","87.9","21.90","12.1","4.7","7","2019-03-21 13:00","0.0"
"22","1003.6","1013.5","1005.7","2019-03-22 22:59","1001.4","2019-03-22 15:21","23.8","29.1","2019-03-22 10:47","19.6","2019-03-22 23:44","19.5","78","59","2019-03-22 10:40","1.7","340","8.0","350","2019-03-22 11:32","0.0","0.0","0.0","2019-03-22 00:00","0.0","2019-03-22 00:00","6.1","50.5","20.88","11.1","-3.8","8","2019-03-22 13:00","6.2"
"23","1007.1","1017.2","1009.0","2019-03-23 21:11","1005.0","2019-03-23 00:44","18.4","22.2","2019-03-23 12:58","16.5","2019-03-23 20:38","14.4","78","69","2019-03-23 13:26","2.0","360","9.9","350","2019-03-23 14:23","T","2.2","T","2019-03-23 15:30","T","2019-03-23 15:30","0.0","0.0","5.67","13.9","-1.6","5","2019-03-23 13:00","9.7"
"24","1007.6","1017.7","1009.4","2019-03-24 09:42","1006.3","2019-03-24 15:37","17.5","19.7","2019-03-24 15:17","15.0","2019-03-24 06:16","15.7","89","74","2019-03-24 00:52","0.7","330","5.0","340","2019-03-24 02:53","6.0","9.0","1.0","2019-03-24 09:09","2.0","2019-03-24 09:12","0.0","0.0","3.25","9.0","-1.4","3","2019-03-24 14:00","9.9"
"25","1006.8","1016.9","1008.5","2019-03-25 09:44","1004.3","2019-03-25 02:23","19.5","21.8","2019-03-25 17:11","18.0","2019-03-25 03:42","18.2","93","85","2019-03-25 17:42","0.6","350","6.0","20","2019-03-25 14:05","5.0","3.6","2.5","2019-03-25 13:39","3.0","2019-03-25 12:56","0.3","2.5","3.30","8.3","-1.5","2","2019-03-25 15:00","8.4"
"26","1008.4","1018.4","1010.2","2019-03-26 08:48","1006.8","2019-03-26 03:07","21.5","28.9","2019-03-26 14:42","16.1","2019-03-26 05:58","17.2","79","50","2019-03-26 14:32","1.0","360","5.7","330","2019-03-26 11:41","0.0","0.0","0.0","2019-03-26 00:00","0.0","2019-03-26 00:00","10.7","87.9","25.13","12.6","0.4","9","2019-03-26 12:00","0.2"
"27","1007.2","1017.1","1010.2","2019-03-27 07:53","1004.3","2019-03-27 17:12","23.7","29.6","2019-03-27 12:46","19.0","2019-03-27 02:12","18.6","75","54","2019-03-27 12:28","0.8","250","4.9","250","2019-03-27 13:31","0.0","0.0","0.0","2019-03-27 00:00","0.0","2019-03-27 00:00","9.8","80.3","21.69","9.9","4.6","7","2019-03-27 12:00","2.5"
"28","1002.2","1012.0","1005.1","2019-03-28 00:25","998.9","2019-03-28 15:34","25.4","31.2","2019-03-28 12:37","20.2","2019-03-28 03:43","20.9","77","56","2019-03-28 11:47","1.6","200","8.0","170","2019-03-28 13:22","0.0","0.0","0.0","2019-03-28 00:00","0.0","2019-03-28 00:00","9.7","79.3","21.34","10.5","4.7","8","2019-03-28 12:00","2.5"
"29","1000.7","1010.5","1004.9","2019-03-29 23:46","998.8","2019-03-29 15:38","24.6","29.7","2019-03-29 13:14","19.2","2019-03-29 23:49","20.9","80","63","2019-03-29 13:26","1.9","210","13.3","180","2019-03-29 23:18","2.0","1.0","1.0","2019-03-29 23:49","2.0","2019-03-29 23:20","5.3","43.3","17.63","10.0","-2.3","7","2019-03-29 14:00","7.6"
"30","1003.4","1013.3","1005.4","2019-03-30 22:50","1001.1","2019-03-30 14:43","23.4","28.8","2019-03-30 13:08","19.1","2019-03-30 00:05","19.1","78","59","2019-03-30 12:57","1.2","340","7.9","340","2019-03-30 15:01","1.0","0.9","0.5","2019-03-30 01:20","0.5","2019-03-30 01:20","6.7","54.6","19.28","14.4","4.6","8","2019-03-30 13:00","7.8"
"31","1006.6","1016.5","1009.6","2019-03-31 22:41","1004.7","2019-03-31 14:40","23.1","29.4","2019-03-31 11:47","18.5","2019-03-31 23:25","17.6","71","56","2019-03-31 15:00","1.7","330","10.2","350","2019-03-31 12:02","0.0","0.0","0.0","2019-03-31 00:00","0.0","2019-03-31 00:00","7.7","62.6","21.92","11.6","-4.4","8","2019-03-31 13:00","5.2"
